"","iphash","fingerprint","ipid","q","skip","type","ntrials","startweight","endweight","modeweight","len","unique.weights","time.trial","training","post.training","fingerid"
"487","635826cb680ce103aecb3b1e384b70b4","fc5ec757490d8b3076d091fd451abeee","81.246.247",4,0,"x",12,0.35,0.575,0.35,8,8,8,FALSE,TRUE,201
"488","635826cb680ce103aecb3b1e384b70b4","fc5ec757490d8b3076d091fd451abeee","81.246.247",5,0,"x",12,1,0.725,1,8,8,9,FALSE,TRUE,201
"489","635826cb680ce103aecb3b1e384b70b4","fc5ec757490d8b3076d091fd451abeee","81.246.247",7,0,"y",12,0,0.55,0,7,7,7,FALSE,TRUE,201
"490","635826cb680ce103aecb3b1e384b70b4","fc5ec757490d8b3076d091fd451abeee","81.246.247",8,0,"y",12,1,0.725,1,12,11,17,FALSE,TRUE,201
"491","635826cb680ce103aecb3b1e384b70b4","fc5ec757490d8b3076d091fd451abeee","81.246.247",9,0,"y",12,0.3,0.5,0.3,12,11,13,FALSE,TRUE,201
"492","635826cb680ce103aecb3b1e384b70b4","fc5ec757490d8b3076d091fd451abeee","81.246.247",10,0,"y",12,0.75,0.7,0.75,19,18,31,FALSE,TRUE,201
"493","641825dc7a1b852d456ed56456c966a7","a8e0ece882ea004e3d0c76614f65de8b","68.191.178",0,0,"x",3,0.0999999999999996,0.2,0.0999999999999996,13,10,43,FALSE,FALSE,141
"494","641825dc7a1b852d456ed56456c966a7","a8e0ece882ea004e3d0c76614f65de8b","68.191.178",1,0,"x",3,0.75,0.75,0.75,3,2,20,FALSE,FALSE,141
"495","641825dc7a1b852d456ed56456c966a7","a8e0ece882ea004e3d0c76614f65de8b","68.191.178",2,1,"y",3,0.35,0.525,0.35,7,6,27,FALSE,FALSE,141
"496","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",0,0,"x",14,0,0,0,23,13,1.78333333333333,TRUE,FALSE,172
"497","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",2,0,"x",14,0,0,0,13,7,1.48333333333333,FALSE,TRUE,172
"498","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",3,0,"y",14,1,0,1,55,40,1.31666666666667,FALSE,TRUE,172
"499","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",4,0,"y",14,0.35,0.2,0.35,100,52,1.41666666666667,FALSE,TRUE,172
"500","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",5,0,"x",14,0.25,0.75,0.25,72,31,2.71666666666667,FALSE,TRUE,172
"501","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",6,0,"x",14,1,0.35,-0.5,60,37,1.18333333333333,FALSE,TRUE,172
"502","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",7,0,"y",14,0,0.45,0,8,8,20,FALSE,TRUE,172
"503","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",8,0,"x",14,0.6,0.2,0.6,31,21,55,FALSE,TRUE,172
"504","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",9,0,"y",14,0,0.2,0,3,3,10,FALSE,TRUE,172
"505","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",10,0,"x",14,0.3,0,0.3,21,13,39,FALSE,TRUE,172
"506","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",11,0,"x",14,0.5,0,0.5,22,16,1.36666666666667,FALSE,TRUE,172
"507","6426ed89706331cea09d8f2769d9ebda","d0be8e6e1b7afac2be48ae10e0e1952c","49.205.15",12,0,"x",14,0.75,0,0.625,35,25,1.06666666666667,FALSE,TRUE,172
"508","648571c88d5344533681411f8a10787f","55d2f50b067d9c06928838ea10a84973","108.0.222",0,0,"x",13,0,0.0999999999999996,0,16,12,33,TRUE,FALSE,74
"509","648571c88d5344533681411f8a10787f","55d2f50b067d9c06928838ea10a84973","108.0.222",1,0,"y",13,0.2,0.45,0.2,6,6,6,TRUE,FALSE,74
"510","648571c88d5344533681411f8a10787f","55d2f50b067d9c06928838ea10a84973","108.0.222",2,0,"y",13,0.5,0.3,0.5,23,14,30,FALSE,TRUE,74
"511","648571c88d5344533681411f8a10787f","55d2f50b067d9c06928838ea10a84973","108.0.222",3,0,"y",13,0.5,0.725,0.5,23,17,17,FALSE,TRUE,74
"512","648571c88d5344533681411f8a10787f","55d2f50b067d9c06928838ea10a84973","108.0.222",4,0,"y",13,0.775,0.95,0.775,6,6,2,FALSE,TRUE,74
"513","648571c88d5344533681411f8a10787f","55d2f50b067d9c06928838ea10a84973","108.0.222",5,0,"x",13,0,0.675,0,16,16,15,FALSE,TRUE,74
"514","648571c88d5344533681411f8a10787f","55d2f50b067d9c06928838ea10a84973","108.0.222",7,0,"x",13,0.5,0.65,0.5,8,8,6,FALSE,TRUE,74
"515","648571c88d5344533681411f8a10787f","55d2f50b067d9c06928838ea10a84973","108.0.222",8,0,"x",13,0.55,0.675,0.55,6,6,5,FALSE,TRUE,74
"516","648571c88d5344533681411f8a10787f","55d2f50b067d9c06928838ea10a84973","108.0.222",9,0,"x",13,0.25,0.8,0.775,27,22,18,FALSE,TRUE,74
"517","648571c88d5344533681411f8a10787f","55d2f50b067d9c06928838ea10a84973","108.0.222",10,0,"x",13,0.35,0.6,0.35,9,9,6,FALSE,TRUE,74
"518","648571c88d5344533681411f8a10787f","55d2f50b067d9c06928838ea10a84973","108.0.222",11,0,"y",13,0.3,0.575,0.3,9,9,6,FALSE,TRUE,74
"519","6ac6b1bc036b5d72a17cb2dc4527e0c4","8e35012e0dc8456a7449604696ed8004","71.176.125",0,0,"x",5,0,0.0999999999999996,0.0999999999999996,6,4,15,TRUE,FALSE,120
"520","6ac6b1bc036b5d72a17cb2dc4527e0c4","8e35012e0dc8456a7449604696ed8004","71.176.125",1,0,"y",5,0,0.2,0,13,7,45,TRUE,FALSE,120
"521","6ac6b1bc036b5d72a17cb2dc4527e0c4","8e35012e0dc8456a7449604696ed8004","71.176.125",2,0,"y",5,1,1.2,1,3,3,12,FALSE,TRUE,120
"522","6ac6b1bc036b5d72a17cb2dc4527e0c4","8e35012e0dc8456a7449604696ed8004","71.176.125",3,0,"y",5,0.6,0.575,0.6,2,2,43,FALSE,TRUE,120
"523","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",0,0,"x",14,0.0999999999999996,0.25,0.0999999999999996,9,5,29,TRUE,FALSE,35
"524","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",1,0,"y",14,0.2,0.0999999999999996,0.2,2,2,4,TRUE,FALSE,35
"525","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",2,0,"y",14,0.5,0.45,0.45,4,3,16,FALSE,TRUE,35
"526","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",3,0,"y",14,0.3,0.4,0.3,9,6,27,FALSE,TRUE,35
"527","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",4,0,"x",14,0.45,0.525,0.45,3,3,7,FALSE,TRUE,35
"528","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",5,0,"y",14,0.25,0.35,0.25,5,4,13,FALSE,TRUE,35
"529","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",6,0,"y",14,1,0.7,1,9,9,30,FALSE,TRUE,35
"530","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",7,0,"x",14,0.725,0.65,0.725,10,7,27,FALSE,TRUE,35
"531","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",8,0,"x",14,0,0.0999999999999996,0,2,2,6,FALSE,TRUE,35
"532","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",9,0,"x",14,0.25,0.3,0.25,2,2,3,FALSE,TRUE,35
"533","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",10,0,"y",14,0,-0.25,0,2,2,6,FALSE,TRUE,35
"534","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",11,0,"x",14,0.5,0.5,0.5,2,1,23,FALSE,TRUE,35
"535","6c5d934f3f15fabef091559baf420fc8","26253d46d931814842304a74339e7453","98.192.26",12,0,"y",14,0.3,0.2,0.3,3,3,29,FALSE,TRUE,35
"536","6e7ee29ce9546caa84ec64c562bcd9f5","f6d102bfa647f18bc68ebdc997ebcc81","97.125.145",0,0,"x",11,0.775,0,0.775,32,26,34,FALSE,FALSE,198
"537","6e7ee29ce9546caa84ec64c562bcd9f5","f6d102bfa647f18bc68ebdc997ebcc81","97.125.145",3,0,"x",11,0.35,0,0.35,10,8,18,FALSE,FALSE,198
"538","6e7ee29ce9546caa84ec64c562bcd9f5","f6d102bfa647f18bc68ebdc997ebcc81","97.125.145",7,0,"x",11,0.55,-0.25,-0.25,14,13,30,FALSE,FALSE,198
"539","6e7ee29ce9546caa84ec64c562bcd9f5","f6d102bfa647f18bc68ebdc997ebcc81","97.125.145",8,0,"x",11,0.5,-0.25,0.5,10,10,15,FALSE,FALSE,198
"540","6e7ee29ce9546caa84ec64c562bcd9f5","f6d102bfa647f18bc68ebdc997ebcc81","97.125.145",10,0,"y",11,0.6,5,0.6,46,37,58,FALSE,FALSE,198
"541","6fa34e9cdab7eebd2eb8164a3b846e83","45a686f687aa146de4a87f091faae5de","128.40.205",0,1,"y",2,0.0999999999999996,0.35,0.0999999999999996,5,5,4,TRUE,FALSE,63
"542","6fa34e9cdab7eebd2eb8164a3b846e83","45a686f687aa146de4a87f091faae5de","128.40.205",1,1,"x",2,0.55,0.45,0.55,28,16,47,FALSE,TRUE,63
"543","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",0,0,"x",18,0.0999999999999996,0.25,0.0999999999999996,45,20,7.38333333333333,TRUE,FALSE,24
"544","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",1,0,"y",18,0.3,0.4,0.3,13,6,6.61666666666667,TRUE,FALSE,24
"545","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",2,0,"x",18,0.25,0.4,0.25,4,4,7,FALSE,TRUE,24
"546","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",3,0,"x",18,0,0.2,0.4,37,26,6.08333333333333,FALSE,TRUE,24
"547","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",4,0,"x",18,0.35,-0.25,0.35,15,10,5.58333333333333,FALSE,TRUE,24
"548","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",5,0,"y",18,0.25,-0.25,0.25,29,13,35,FALSE,TRUE,24
"549","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",6,0,"y",18,1,0.2,0.25,109,47,5.38333333333333,FALSE,TRUE,24
"550","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",7,0,"x",18,0.525,0.55,0.525,2,2,1,FALSE,TRUE,24
"551","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",7,0,"y",18,0.3,0.575,0.3,9,9,6,FALSE,TRUE,24
"552","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",8,0,"y",18,0.35,0.4,0.35,14,6,4.63333333333333,FALSE,TRUE,24
"553","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",9,0,"y",18,0,0.3,0.35,20,12,4.21666666666667,FALSE,TRUE,24
"554","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",10,0,"y",18,0.6,0.55,0.6,23,13,4.18333333333333,FALSE,TRUE,24
"555","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",11,0,"y",18,0,0.55,0,13,12,33,FALSE,TRUE,24
"556","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",11,0,"x",18,0.35,0.575,0.35,8,8,5,FALSE,TRUE,24
"557","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",12,0,"y",18,0.75,1,0.75,7,7,6,FALSE,TRUE,24
"558","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",12,0,"x",18,0.3,0.35,0.3,2,2,2,FALSE,TRUE,24
"559","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",14,0,"x",18,0.25,0.6,0.6,13,12,3.73333333333333,FALSE,TRUE,24
"560","70b0adf731cbbc4d7f0f8678856a0531","1a97512bc5d160e831641e89a5ebfc74","59.92.1",15,0,"x",18,0.35,0.35,0.35,2,1,5,FALSE,TRUE,24
"561","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",0,0,"x",14,0.0999999999999996,0.4,0.0999999999999996,6,6,22,TRUE,FALSE,53
"562","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",1,0,"y",14,0.45,0.0999999999999996,0.6,14,11,42,TRUE,FALSE,53
"563","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",2,0,"y",14,0.2,0.3,0.2,3,3,6,FALSE,TRUE,53
"564","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",3,1,"y",14,0.35,0.6,0.35,8,8,19,FALSE,TRUE,53
"565","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",4,1,"x",14,1,0.6,1,17,14,25,FALSE,TRUE,53
"566","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",5,1,"x",14,0,0.45,0,8,8,19,FALSE,TRUE,53
"567","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",6,1,"x",14,0.35,0.45,0.35,3,3,10,FALSE,TRUE,53
"568","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",7,1,"y",14,0.3,0.5,0.3,5,5,7,FALSE,TRUE,53
"569","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",8,1,"x",14,0.525,0.625,0.525,5,5,6,FALSE,TRUE,53
"570","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",9,1,"x",14,0.25,0.35,0.25,9,6,16,FALSE,TRUE,53
"571","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",10,1,"y",14,0.6,0.625,0.6,2,2,11,FALSE,TRUE,53
"572","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",11,1,"y",14,0.75,0.95,0.75,6,6,9,FALSE,TRUE,53
"573","70cebd269716e9421330e56a477214ed","39c13c4da5a014a9e126aaea4d023f20","72.221.79",12,1,"x",14,0.3,0.3,0.3,2,1,3,FALSE,TRUE,53
"574","75391be553ab94875a5836f634749758","a67f7fe380a8116cfb16726d55909fb6","72.9.1",2,0,"y",3,0.0999999999999996,0,0.0999999999999996,13,13,10,FALSE,TRUE,140
"575","757efa4e6bb4eb9d1fb3ddf681c17d43","0fd8ce1ba39060c6a87efef48ce0815d","23.24.172",0,0,"x",23,0,0,0,8,7,20,TRUE,FALSE,16
"576","757efa4e6bb4eb9d1fb3ddf681c17d43","0fd8ce1ba39060c6a87efef48ce0815d","23.24.172",9,0,"y",23,1.1,1,1.1,7,7,9,FALSE,TRUE,16
"577","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",0,0,"x",14,0,0.2,0,27,20,42,TRUE,FALSE,99
"578","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",1,0,"y",14,0.25,0.0999999999999996,0.25,9,6,18,TRUE,FALSE,99
"579","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",2,0,"x",14,0.2,0.2,0.2,11,6,23,FALSE,TRUE,99
"580","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",3,0,"x",14,0.55,0,0.55,13,12,23,FALSE,TRUE,99
"581","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",4,0,"y",14,0.5,0.7,0.5,9,9,20,FALSE,TRUE,99
"582","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",5,0,"y",14,1,0.65,1,29,12,53,FALSE,TRUE,99
"583","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",6,0,"y",14,0.55,0.4,0.4,9,7,26,FALSE,TRUE,99
"584","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",7,0,"x",14,0.5,0.25,0.5,13,10,25,FALSE,TRUE,99
"585","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",8,0,"y",14,0,0.3,0.3,9,7,17,FALSE,TRUE,99
"586","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",9,0,"x",14,1,0.85,1,10,7,15,FALSE,TRUE,99
"587","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",10,0,"y",14,0.6,0.45,0.6,12,9,37,FALSE,TRUE,99
"588","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",11,0,"x",14,0.35,0.5,0.35,4,4,29,FALSE,TRUE,99
"589","76af7330a04451eeb8e2a59844caf510","710b3fc67b8f2510585e431285f4b17f","96.40.131",12,0,"x",14,0.55,0.625,0.55,4,4,5,FALSE,TRUE,99
"590","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",0,0,"x",17,0.0999999999999996,0.75,0.0999999999999996,19,19,13,TRUE,FALSE,205
"591","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",2,0,"x",17,1,0.85,1,26,15,22,FALSE,TRUE,205
"592","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",3,0,"x",17,0.25,0,0.25,4,4,2,FALSE,TRUE,205
"593","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",4,0,"y",17,1,0.625,1,13,13,17,FALSE,TRUE,205
"594","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",4,0,"x",17,0.55,0.5,0.55,3,3,1,FALSE,TRUE,205
"595","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",5,0,"y",17,0,-0.25,0,3,3,6,FALSE,TRUE,205
"596","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",5,0,"x",17,0,0.25,0,4,4,2,FALSE,TRUE,205
"597","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",6,0,"x",17,1,0.675,1,11,11,17,FALSE,TRUE,205
"598","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",8,0,"x",17,0.35,0.4,0.35,2,2,1,FALSE,TRUE,205
"599","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",9,0,"x",17,0.5,0.45,0.5,3,3,12,FALSE,TRUE,205
"600","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",10,0,"y",17,0.6,0.525,0.6,4,4,4,FALSE,TRUE,205
"601","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",12,0,"x",17,0.55,0.45,0.55,4,4,23,FALSE,TRUE,205
"602","76bd2278159b4c9ae063b928c4901171","ff0426c10cb9d3819bd5ea5db7e2943c","96.246.4",15,0,"x",17,0,-0.5,0,3,3,10,FALSE,TRUE,205
"603","76e16f8c63d270c32cc1fae73ade0210","1e4e4042549d463415e34d3a43f62361","75.167.76",2,0,"y",3,0.775,0.8,0.775,12,6,1.01666666666667,FALSE,FALSE,30
"604","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",0,0,"x",14,0,0.2,0,11,7,47,TRUE,FALSE,204
"605","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",2,0,"x",14,0.2,0.55,0.2,9,9,22,FALSE,TRUE,204
"606","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",3,0,"x",14,1,3.5,1,13,13,28,FALSE,TRUE,204
"607","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",4,0,"x",14,0.6,5,0.6,28,28,37,FALSE,TRUE,204
"608","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",5,0,"y",14,1,0.3,1,94,49,2.06666666666667,FALSE,TRUE,204
"609","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",6,0,"y",14,0.6,0.7,0.6,34,28,1.01666666666667,FALSE,TRUE,204
"610","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",7,0,"y",14,0,0.575,0,12,12,25,FALSE,TRUE,204
"611","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",8,0,"y",14,0.35,0.7,0.35,12,12,25,FALSE,TRUE,204
"612","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",9,0,"x",14,0.725,5,0.725,23,23,34,FALSE,TRUE,204
"613","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",10,0,"x",14,0.6,5,0.6,28,28,59,FALSE,TRUE,204
"614","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",11,0,"x",14,0.55,5,0.55,30,30,49,FALSE,TRUE,204
"615","7767f616a937e02bb6785a75bae86f32","fedd5fa0ca88438dabd0a7f0a8a8ef6c","117.198.94",12,0,"y",14,0.5,0.55,0.55,11,7,13.6,FALSE,TRUE,204
"616","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",0,0,"x",17,0,0.2,0,11,3,41,TRUE,FALSE,69
"617","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",1,0,"y",17,0.0999999999999996,0,0.0999999999999996,2,2,3,TRUE,FALSE,69
"618","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",2,0,"y",17,1,0.25,1,36,25,2.7,FALSE,TRUE,69
"619","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",3,0,"x",17,0.6,0.625,0.6,2,2,15,FALSE,TRUE,69
"620","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",4,0,"x",17,0.25,0.2,0.25,2,2,10,FALSE,TRUE,69
"621","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",5,0,"x",17,1,1.1,1,2,2,8,FALSE,TRUE,69
"622","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",6,0,"y",17,0.25,0.4,0.25,4,4,19,FALSE,TRUE,69
"623","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",7,0,"y",17,0.5,0.675,0.5,8,8,43,FALSE,TRUE,69
"624","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",8,0,"x",17,0.25,0.2,0.25,2,2,5,FALSE,TRUE,69
"625","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",9,0,"y",17,0,0.0999999999999996,0,2,2,6,FALSE,TRUE,69
"626","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",10,0,"x",17,0.35,0.4,0.35,2,2,6,FALSE,TRUE,69
"627","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",11,0,"y",17,0.35,0.3,0.35,2,2,10,FALSE,TRUE,69
"628","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",12,0,"y",17,0.5,0.45,0.5,2,2,25,FALSE,TRUE,69
"629","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",13,0,"x",17,0.3,0.4,0.3,3,3,14,FALSE,TRUE,69
"630","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",14,0,"x",17,0,0.0999999999999996,0,2,2,9,FALSE,TRUE,69
"631","77b4102d888a9cb0bef4e1f37003e17c","4c8b66b31e25dae6dc1e6284cd7a8c87","74.44.14",15,0,"x",17,0.5,0.575,0.5,4,4,16,FALSE,TRUE,69
"632","78fcb9865fd9ef6d99f49db0216bf3cd","8950d224cbeff9e5f7fabcfa0de1788d","189.248.114",0,0,"x",1,0.3,0.35,0.3,2,2,2,FALSE,FALSE,117
"633","7afade7d6993cbb86db7b1efd6351bc8","134a65b01fc04d78f0e3a4d4da5eac1a","70.113.217",0,0,"x",12,0,0.3,0,31,14,1.96666666666667,TRUE,FALSE,19
"634","7afade7d6993cbb86db7b1efd6351bc8","134a65b01fc04d78f0e3a4d4da5eac1a","70.113.217",1,0,"y",12,0.35,0,0.35,18,12,2.41666666666667,TRUE,FALSE,19
"635","7afade7d6993cbb86db7b1efd6351bc8","134a65b01fc04d78f0e3a4d4da5eac1a","70.113.217",2,0,"x",12,0.0999999999999996,0,0.0999999999999996,14,6,27,FALSE,TRUE,19
"636","7afade7d6993cbb86db7b1efd6351bc8","134a65b01fc04d78f0e3a4d4da5eac1a","70.113.217",3,0,"x",12,0.55,0,0.55,15,13,25,FALSE,TRUE,19
"637","7afade7d6993cbb86db7b1efd6351bc8","134a65b01fc04d78f0e3a4d4da5eac1a","70.113.217",4,0,"x",12,1,0,1,25,25,33,FALSE,TRUE,19
