"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CSA_CODE","CSA_NAME","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/22/2011","48-039-1004","1","0.03700","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"04/23/2011","48-039-1004","1","0.03700","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"04/24/2011","48-039-1004","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"04/25/2011","48-039-1004","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"04/26/2011","48-039-1004","1","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"04/27/2011","48-039-1004","1","0.07200","ppm","90.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"04/28/2011","48-039-1004","1","0.07200","ppm","90.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"04/29/2011","48-039-1004","1","0.06000","ppm","51.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"04/30/2011","48-039-1004","1","0.04500","ppm","38.00","18","75.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/01/2011","48-039-1004","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/02/2011","48-039-1004","1","0.04500","ppm","38.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/03/2011","48-039-1004","1","0.05500","ppm","47.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/04/2011","48-039-1004","1","0.05900","ppm","50.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/05/2011","48-039-1004","1","0.06900","ppm","80.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/06/2011","48-039-1004","1","0.07200","ppm","90.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/07/2011","48-039-1004","1","0.04900","ppm","42.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/08/2011","48-039-1004","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/09/2011","48-039-1004","1","0.04100","ppm","35.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/10/2011","48-039-1004","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/11/2011","48-039-1004","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/12/2011","48-039-1004","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/13/2011","48-039-1004","1","0.07600","ppm","101.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/14/2011","48-039-1004","1","0.06500","ppm","67.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/15/2011","48-039-1004","1","0.06400","ppm","64.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/16/2011","48-039-1004","1","0.06500","ppm","67.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/17/2011","48-039-1004","1","0.05400","ppm","46.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/18/2011","48-039-1004","1","0.05100","ppm","43.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/19/2011","48-039-1004","1","0.04200","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/20/2011","48-039-1004","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/21/2011","48-039-1004","1","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/22/2011","48-039-1004","1","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/23/2011","48-039-1004","1","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/24/2011","48-039-1004","1","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/25/2011","48-039-1004","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/26/2011","48-039-1004","1","0.01600","ppm","151.00","7","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/27/2011","48-039-1004","1","0.04200","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/28/2011","48-039-1004","1","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/29/2011","48-039-1004","1","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/30/2011","48-039-1004","1","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"05/31/2011","48-039-1004","1","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/01/2011","48-039-1004","1","0.05600","ppm","47.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/02/2011","48-039-1004","1","0.03700","ppm","122.00","7","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/03/2011","48-039-1004","1","0.05700","ppm","48.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/04/2011","48-039-1004","1","0.05700","ppm","48.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/05/2011","48-039-1004","1","0.07800","ppm","106.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/06/2011","48-039-1004","1","0.00800","ppm","137.00","7","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/07/2011","48-039-1004","1","0.05800","ppm","49.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/08/2011","48-039-1004","1","0.04000","ppm","34.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/09/2011","48-039-1004","1","0.04500","ppm","38.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/10/2011","48-039-1004","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/11/2011","48-039-1004","1","0.04100","ppm","35.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/12/2011","48-039-1004","1","0.04600","ppm","39.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/13/2011","48-039-1004","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/14/2011","48-039-1004","1","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/15/2011","48-039-1004","1","0.02900","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/16/2011","48-039-1004","1","0.02200","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/17/2011","48-039-1004","1","0.01800","ppm","15.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/18/2011","48-039-1004","1","0.01900","ppm","16.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/19/2011","48-039-1004","1","0.02200","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/20/2011","48-039-1004","1","0.02500","ppm","21.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/21/2011","48-039-1004","1","0.02400","ppm","20.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/22/2011","48-039-1004","1","0.04400","ppm","37.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/23/2011","48-039-1004","1","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/24/2011","48-039-1004","1","0.02500","ppm","21.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/25/2011","48-039-1004","1","0.02900","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/26/2011","48-039-1004","1","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/27/2011","48-039-1004","1","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/28/2011","48-039-1004","1","0.03700","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/29/2011","48-039-1004","1","0.04100","ppm","35.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"06/30/2011","48-039-1004","1","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/01/2011","48-039-1004","1","0.02500","ppm","21.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/02/2011","48-039-1004","1","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/03/2011","48-039-1004","1","0.04300","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/04/2011","48-039-1004","1","0.04600","ppm","39.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/05/2011","48-039-1004","1","0.05600","ppm","47.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/06/2011","48-039-1004","1","0.05000","ppm","42.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/07/2011","48-039-1004","1","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/08/2011","48-039-1004","1","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/09/2011","48-039-1004","1","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/10/2011","48-039-1004","1","0.02400","ppm","20.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/11/2011","48-039-1004","1","0.02400","ppm","20.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/12/2011","48-039-1004","1","0.02400","ppm","20.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/13/2011","48-039-1004","1","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/14/2011","48-039-1004","1","0.02400","ppm","20.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/15/2011","48-039-1004","1","0.01900","ppm","16.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/16/2011","48-039-1004","1","0.02400","ppm","20.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/17/2011","48-039-1004","1","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/18/2011","48-039-1004","1","0.04500","ppm","38.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/20/2011","48-039-1004","1","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/21/2011","48-039-1004","1","0.02500","ppm","21.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
"07/22/2011","48-039-1004","1","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","039","Brazoria","29.520443","-95.392509"
